Ereignisdatum,Meldungsdatum,Freigabedatum,Kanton,Tierart,Seuchenname,Serotyp,Season
23.10.24,23.10.24,23.10.24,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,23.10.24,23.10.24,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,23.10.24,23.10.24,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,23.10.24,23.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,23.10.24,23.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,23.10.24,23.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,24.10.24,24.10.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,24.10.24,24.10.24,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
23.10.24,24.10.24,24.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,24.10.24,24.10.24,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,24.10.24,24.10.24,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,25.10.24,25.10.24,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,28.10.24,28.10.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,28.10.24,28.10.24,BL,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,28.10.24,28.10.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,28.10.24,28.10.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,28.10.24,28.10.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,28.10.24,28.10.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
23.10.24,03.12.24,03.12.24,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,24.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,25.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,24.10.24,25.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,25.10.24,25.10.24,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,25.10.24,25.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,25.10.24,25.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,25.10.24,25.10.24,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,28.10.24,28.10.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,28.10.24,28.10.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,28.10.24,28.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
24.10.24,04.12.24,04.12.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,NE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,FL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,FL,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,25.10.24,25.10.24,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,27.10.24,27.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,28.10.24,28.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,28.10.24,28.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,28.10.24,28.10.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,28.10.24,28.10.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,28.10.24,28.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,31.10.24,31.10.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
25.10.24,31.10.24,31.10.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
26.10.24,28.10.24,28.10.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
26.10.24,29.10.24,29.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
26.10.24,05.11.24,05.11.24,ZG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
28.10.24,28.10.24,28.10.24,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,28.10.24,28.10.24,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,29.10.24,29.10.24,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,29.10.24,29.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,29.10.24,29.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,29.10.24,29.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,29.10.24,29.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,29.10.24,29.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,29.10.24,29.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,30.10.24,30.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,30.10.24,30.10.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,31.10.24,31.10.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,31.10.24,31.10.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,31.10.24,31.10.24,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,31.10.24,31.10.24,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,31.10.24,31.10.24,AR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
28.10.24,31.10.24,31.10.24,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,VD,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
29.10.24,29.10.24,29.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,GE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
29.10.24,29.10.24,29.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
29.10.24,29.10.24,29.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,29.10.24,29.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,30.10.24,30.10.24,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,31.10.24,31.10.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,31.10.24,31.10.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,31.10.24,31.10.24,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
29.10.24,01.11.24,01.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,04.11.24,04.11.24,SZ,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
29.10.24,22.11.24,22.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,SH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,SH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,FR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,30.10.24,30.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,31.10.24,31.10.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,31.10.24,31.10.24,AR,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,01.11.24,01.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,01.11.24,01.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,04.11.24,04.11.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
30.10.24,06.11.24,06.11.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,JU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,31.10.24,31.10.24,TI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
31.10.24,01.11.24,01.11.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,04.11.24,04.11.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,06.11.24,06.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,07.11.24,07.11.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,07.11.24,07.11.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
31.10.24,19.11.24,19.11.24,ZG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,01.11.24,01.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,01.11.24,01.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,01.11.24,01.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,01.11.24,01.11.24,SH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,04.11.24,04.11.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,05.11.24,05.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,05.11.24,05.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,05.11.24,05.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,05.11.24,05.11.24,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
01.11.24,06.11.24,06.11.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,06.11.24,06.11.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
01.11.24,06.11.24,06.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
02.11.24,05.11.24,05.11.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
02.11.24,06.11.24,06.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
03.11.24,06.11.24,06.11.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,JU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,ZH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,04.11.24,04.11.24,AI,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,06.11.24,06.11.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,06.11.24,06.11.24,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,06.11.24,06.11.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,06.11.24,06.11.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,07.11.24,07.11.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,07.11.24,07.11.24,BL,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
04.11.24,19.11.24,19.11.24,ZG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
05.11.24,05.11.24,05.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
05.11.24,05.11.24,05.11.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
05.11.24,05.11.24,05.11.24,AG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
05.11.24,06.11.24,06.11.24,TG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
05.11.24,06.11.24,06.11.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
05.11.24,11.11.24,11.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
05.11.24,11.11.24,11.11.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,LU,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,GE,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
06.11.24,06.11.24,06.11.24,FR,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,BE,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,TG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,AG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,06.11.24,06.11.24,SH,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,07.11.24,07.11.24,BL,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,07.11.24,07.11.24,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
06.11.24,07.11.24,07.11.24,TI,Rind,Blauzungenkrankheit (Bluetongue),BTV-8,mosquitoes-2024
06.11.24,08.11.24,11.11.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,08.11.24,08.11.24,BE,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,08.11.24,11.11.24,LU,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,11.11.24,11.11.24,SO,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,11.11.24,11.11.24,SG,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,11.11.24,11.11.24,SG,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
06.11.24,26.11.24,26.11.24,BL,Schaf,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
07.11.24,07.11.24,07.11.24,ZH,Rind,Blauzungenkrankheit (Bluetongue),BTV-3,mosquitoes-2024
