year,canton,diseasesGroup,diseases,species,count
2002,ZH,Diseases to be monitored,Malignant catarrhal fever,Cattle,1
2002,OW,Diseases to be controlled,European foulbrood of bees,Bees,3
2002,JU,Diseases to be monitored,Q fever (Coxiellosis),Cattle,7
2002,AR,Diseases to be monitored,Maedi-Visna,Sheep,1
2002,ZH,Diseases to be monitored,Cryptosporidiosis,Cattle,5
2002,ZH,Diseases to be controlled,European foulbrood of bees,Bees,2
2002,SG,Diseases to be monitored,Neosporosis,Cattle,11
2002,VS,Diseases to be controlled,Caprine arthritis encephalitis,Goat,6
2002,OW,Diseases to be monitored,Listeriosis,Cattle,1
2002,SG,Diseases to be controlled,Leptospirosis,Cattle,7
2002,ZH,Diseases to be controlled,Salmonellosis,Cat,4
2002,AR,Diseases to be controlled,American foulbrood of bees,Bees,1
2002,ZH,Diseases to be controlled,Salmonellosis,Pigeon,1
2002,SG,Diseases to be controlled,European foulbrood of bees,Bees,4
2002,GR,Diseases to be monitored,Enzootic abortion of ewes,Cattle,3
2002,AR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
2002,VD,Diseases to be monitored,Listeriosis,Sheep,1
2002,GR,Diseases to be controlled,Caprine arthritis encephalitis,Goat,26
2002,LU,Diseases to be controlled,American foulbrood of bees,Bees,14
2002,AI,Diseases to be monitored,Cryptosporidiosis,Cattle,4
2002,SG,Diseases to be controlled,Avian chlamydiosis,Pigeon,2
2002,SO,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2002,ZH,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,3
2002,VD,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2002,JU,Diseases to be monitored,Listeriosis,Cattle,1
2002,SZ,Diseases to be controlled,Sheep scab,Sheep,11
2002,GE,Diseases to be controlled,Salmonellosis,Other wild bird,1
2002,AR,Diseases to be monitored,Toxoplasmosis,Sheep,1
2002,AR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,SG,Diseases to be monitored,Cryptosporidiosis,Cattle,7
2002,VD,Diseases to be controlled,Caprine arthritis encephalitis,Goat,2
2002,BE,Diseases to be monitored,Echinococcosis,Dog,1
2002,VD,Diseases to be monitored,Cryptosporidiosis,Cattle,17
2002,SG,Diseases to be controlled,American foulbrood of bees,Bees,1
2002,ZH,Diseases to be controlled,Salmonellosis,Dog,3
2002,BL,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2002,SO,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2002,AG,Diseases to be controlled,Avian chlamydiosis,Parrot,1
2002,GR,Diseases to be controlled,Sheep scab,Sheep,3
2002,BL,Diseases to be controlled,American foulbrood of bees,Bees,1
2002,BL,Diseases to be controlled,Salmonellosis,Cattle,1
2002,VD,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,2
2002,VS,Diseases to be controlled,Paratuberculosis,Sheep,1
2002,FR,Diseases to be controlled,Actinobacillosis of pigs,Pig,7
2002,BE,Diseases to be monitored,Blackleg,Cattle,1
2002,TI,Diseases to be controlled,Caprine arthritis encephalitis,Goat,3
2002,GR,Diseases to be controlled,Hypodermosis,Cattle,1
2002,LU,Diseases to be controlled,Avian chlamydiosis,Parrot,1
2002,NE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,4
2002,AR,Diseases to be monitored,Cryptosporidiosis,Cattle,3
2002,SO,Diseases to be controlled,Caprine arthritis encephalitis,Goat,2
2002,SG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
2002,FR,Diseases to be controlled,Salmonellosis,Pigeon,1
2002,VD,Diseases to be controlled,Salmonellosis,Pigeon,1
2002,ZH,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2002,BE,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,1
2002,LU,Diseases to be monitored,Neosporosis,Cattle,4
2002,ZG,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2002,ZG,Diseases to be monitored,Proliferative kidney disease of fish,Fish,2
2002,TI,Diseases to be controlled,American foulbrood of bees,Bees,3
2002,LU,Diseases to be controlled,Salmonellosis,Chicken,1
2002,VD,Diseases to be monitored,Listeriosis,Other wild bird,1
2002,TG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,SZ,Diseases to be controlled,Salmonellosis,Cattle,8
2002,ZH,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2002,GL,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2002,VS,Diseases to be monitored,Maedi-Visna,Sheep,1
2002,ZH,Diseases to be controlled,Infectious laryngotracheitis of chickens,Other wild bird,1
2002,BE,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,2
2002,AR,Diseases to be controlled,Paratuberculosis,Cattle,1
2002,FR,Diseases to be controlled,European foulbrood of bees,Bees,7
2002,AR,Diseases to be monitored,Listeriosis,Cattle,1
2002,VS,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2002,GR,Eradicable diseases,Infectious bovine rhinotracheitis/Infectious pustular vulvovaginitis,Cattle,6
2002,LU,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
2002,OW,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2002,SG,Diseases to be monitored,Enzootic abortion of ewes,Sheep,8
2002,SZ,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2002,BE,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Goat,1
2002,VD,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,16
2002,ZG,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,2
2002,ZH,Diseases to be monitored,Tularemia,Monkey,1
2002,ZH,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2002,LU,Diseases to be monitored,Listeriosis,Goat,1
2002,AG,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2002,ZH,Diseases to be monitored,Maedi-Visna,Sheep,4
2002,NE,Diseases to be controlled,Salmonellosis,Snake,1
2002,BE,Diseases to be controlled,European foulbrood of bees,Bees,94
2002,SG,Diseases to be controlled,Salmonellosis,Snake,1
2002,JU,Diseases to be controlled,American foulbrood of bees,Bees,1
2002,BE,Diseases to be controlled,Sheep scab,Sheep,9
2002,ZG,Diseases to be controlled,European foulbrood of bees,Bees,1
2002,BE,Diseases to be monitored,Toxoplasmosis,Cat,1
2002,BE,Diseases to be controlled,Caprine arthritis encephalitis,Goat,14
2002,VD,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,2
2002,FR,Diseases to be controlled,American foulbrood of bees,Bees,7
2002,BE,Diseases to be monitored,Proliferative kidney disease of fish,Fish,1
2002,VD,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2002,SG,Diseases to be monitored,Malignant catarrhal fever,Cattle,10
2002,BE,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2002,AI,Diseases to be controlled,Sheep scab,Sheep,1
2002,TI,Diseases to be controlled,European foulbrood of bees,Bees,1
2002,GR,Diseases to be monitored,Q fever (Coxiellosis),Sheep,2
2002,GE,Eradicable diseases,Rabies,Bat,1
2002,VD,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2002,ZH,Diseases to be controlled,Salmonellosis,Cattle,3
2002,SZ,Diseases to be monitored,Malignant catarrhal fever,Cattle,2
2002,BE,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,6
2002,ZH,Diseases to be controlled,Avian chlamydiosis,Parrot,1
2002,GR,Diseases to be monitored,Q fever (Coxiellosis),Goat,2
2002,ZH,Diseases to be controlled,Salmonellosis,Horse,3
2002,AG,Diseases to be monitored,Malignant catarrhal fever,Cattle,1
2002,GR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2002,SO,Diseases to be controlled,Salmonellosis,Pig,1
2002,TI,Diseases to be monitored,Listeriosis,Cattle,1
2002,VD,Diseases to be monitored,Listeriosis,Cattle,4
2002,AI,Diseases to be monitored,Neosporosis,Cattle,1
2002,NE,Diseases to be monitored,Malignant catarrhal fever,Cattle,1
2002,FR,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,ZH,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2002,ZH,Diseases to be monitored,Listeriosis,Cattle,1
2002,NE,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,9
2002,SO,Diseases to be controlled,American foulbrood of bees,Bees,18
2002,TG,Diseases to be controlled,Caprine arthritis encephalitis,Goat,2
2002,VS,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,FR,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,20
2002,VD,Diseases to be monitored,Listeriosis,Other pet,1
2002,NE,Diseases to be monitored,Cryptosporidiosis,Cattle,1
2002,AI,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,OW,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2002,ZH,Diseases to be controlled,Salmonellosis,Other wild bird,3
2002,TI,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,2
2002,SO,Diseases to be monitored,Malignant catarrhal fever,Cattle,1
2002,BE,Diseases to be controlled,Paratuberculosis,Cattle,3
2002,AR,Diseases to be monitored,Malignant catarrhal fever,Cattle,3
2002,SH,Diseases to be controlled,American foulbrood of bees,Bees,3
2002,VD,Diseases to be monitored,Enzootic abortion of ewes,Cattle,1
2002,SG,Diseases to be monitored,Listeriosis,Goat,1
2002,FR,Diseases to be monitored,Q fever (Coxiellosis),Cattle,3
2002,JU,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,BE,Diseases to be monitored,Listeriosis,Stag,1
2002,GR,Diseases to be monitored,Listeriosis,Sheep,3
2002,SZ,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,AR,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2002,GR,Diseases to be controlled,American foulbrood of bees,Bees,23
2002,TG,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2002,ZG,Diseases to be controlled,Salmonellosis,Cattle,4
2002,FL,Diseases to be controlled,European foulbrood of bees,Bees,1
2002,ZH,Diseases to be monitored,Yersiniosis,Other pet,1
2002,NE,Diseases to be controlled,American foulbrood of bees,Bees,1
2002,LU,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2002,ZG,Diseases to be controlled,American foulbrood of bees,Bees,3
2002,ZH,Diseases to be controlled,Salmonellosis,Lizard,2
2002,BE,Diseases to be monitored,Listeriosis,Goat,3
2002,GR,Diseases to be monitored,Malignant catarrhal fever,Cattle,9
2002,LU,Diseases to be controlled,Caprine arthritis encephalitis,Goat,6
2002,VD,Diseases to be monitored,Pseudotuberculosis of sheep and goats,Sheep,1
2002,BL,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2002,BL,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2002,AR,Diseases to be controlled,Sheep scab,Sheep,1
2002,SG,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,12
2002,SG,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,3
2002,NE,Diseases to be controlled,Salmonellosis,Pigeon,1
2002,VD,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,6
2002,BE,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2002,OW,Diseases to be controlled,Salmonellosis,Cattle,1
2002,SH,Diseases to be controlled,Salmonellosis,Pig,1
2002,BL,Diseases to be monitored,Proliferative kidney disease of fish,Fish,1
2002,LU,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,6
2002,AI,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2002,VD,Diseases to be monitored,Proliferative kidney disease of fish,Fish,2
2002,GL,Diseases to be monitored,Malignant catarrhal fever,Cattle,1
2002,AG,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
2002,BL,Diseases to be monitored,Neosporosis,Cattle,1
2002,AR,Diseases to be monitored,Neosporosis,Cattle,2
2002,NW,Diseases to be controlled,European foulbrood of bees,Bees,1
2002,SG,Diseases to be monitored,Listeriosis,Cattle,2
2002,NE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
2002,GR,Diseases to be controlled,European foulbrood of bees,Bees,16
2002,LU,Diseases to be monitored,Cryptosporidiosis,Cattle,1
2002,ZH,Diseases to be controlled,Salmonellosis,Snake,6
2002,LU,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,3
2002,BE,Diseases to be controlled,Salmonellosis,Cattle,5
2002,SZ,Diseases to be controlled,Caprine arthritis encephalitis,Goat,2
2002,SO,Diseases to be controlled,European foulbrood of bees,Bees,3
2002,AI,Diseases to be controlled,Salmonellosis,Chicken,1
2002,SO,Diseases to be monitored,Listeriosis,Cattle,1
2002,OW,Diseases to be monitored,Q fever (Coxiellosis),Sheep,1
2002,SG,Diseases to be monitored,Enzootic abortion of ewes,Cattle,1
2002,SG,Diseases to be monitored,Echinococcosis,Monkey,1
2002,SG,Eradicable diseases,Tuberculosis / Mycobacteriosis,Monkey,1
2002,ZG,Diseases to be monitored,Listeriosis,Sheep,1
2002,AI,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2002,NE,Diseases to be controlled,Salmonellosis,Cat,1
2002,AG,Diseases to be controlled,Salmonellosis,Cattle,3
2002,SG,Diseases to be controlled,Salmonellosis,Pig,1
2002,FR,Diseases to be controlled,Salmonellosis,Parrot,1
2002,NE,Diseases to be controlled,Salmonellosis,Rabbit,1
2002,BE,Diseases to be monitored,Q fever (Coxiellosis),Cattle,4
2002,VS,Diseases to be monitored,Q fever (Coxiellosis),Cattle,1
2002,ZH,Diseases to be controlled,American foulbrood of bees,Bees,2
2002,SG,Diseases to be monitored,Enzootic abortion of ewes,Goat,1
2002,GL,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,3
2002,FR,Diseases to be controlled,Hypodermosis,Cattle,1
2002,ZH,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,5
2002,VD,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2002,BE,Diseases to be controlled,Avian chlamydiosis,Parrot,2
2002,NE,Diseases to be controlled,Salmonellosis,Other pet,1
2002,ZH,Diseases to be monitored,Echinococcosis,Monkey,1
2002,JU,Diseases to be controlled,Paratuberculosis,Cattle,2
2002,AR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2002,FR,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,2
2002,VS,Diseases to be controlled,American foulbrood of bees,Bees,7
2002,TI,Diseases to be monitored,Listeriosis,Goat,3
2002,GR,Diseases to be controlled,Paratuberculosis,Cattle,1
2002,BE,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,44
2002,NE,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2002,GR,Diseases to be monitored,Blackleg,Cattle,2
2002,BE,Diseases to be controlled,Infectious pancreatic necrosis,Fish,1
2002,JU,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2002,SG,Diseases to be controlled,Infectious laryngotracheitis of chickens,Chicken,1
2002,GR,Diseases to be monitored,Enzootic abortion of ewes,Goat,10
2002,GR,Diseases to be monitored,Enzootic abortion of ewes,Sheep,37
2002,SH,Diseases to be controlled,Salmonellosis,Cattle,3
2002,FR,Diseases to be monitored,Rabbit hemorrhagic disease,Rabbit,1
2002,TI,Diseases to be monitored,Listeriosis,Sheep,3
2002,NW,Diseases to be controlled,Salmonellosis,Cattle,2
2002,AG,Diseases to be controlled,Salmonellosis,Cat,3
2002,NW,Eradicable diseases,Viral hemorrhagic septicemia,Fish,1
2002,SG,Diseases to be controlled,Salmonellosis,Cattle,5
2002,AI,Diseases to be monitored,Malignant catarrhal fever,Cattle,2
2002,TI,Eradicable diseases,Infectious bovine rhinotracheitis/Infectious pustular vulvovaginitis,Cattle,7
2002,GR,Diseases to be monitored,Varroa destructor (bee mite disease),Bees,1
2002,BE,Diseases to be controlled,American foulbrood of bees,Bees,23
2002,VS,Diseases to be monitored,Listeriosis,Goat,1
2002,NE,Diseases to be controlled,Leptospirosis,Cattle,1
2002,VD,Diseases to be controlled,Salmonellosis,Cattle,2
2002,SG,Diseases to be controlled,Paratuberculosis,Cattle,2
2002,AR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2002,UR,Diseases to be controlled,European foulbrood of bees,Bees,1
2002,FL,Diseases to be controlled,Sheep scab,Sheep,1
2003,GE,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,1
2003,ZH,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2003,OW,Diseases to be controlled,Sheep scab,Sheep,2
2003,ZH,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2003,GL,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,2
2003,LU,Diseases to be monitored,Neosporosis,Cattle,5
2003,SH,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2003,ZH,Diseases to be controlled,Salmonellosis,Dog,2
2003,VD,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2003,FR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2003,LU,Diseases to be controlled,European foulbrood of bees,Bees,8
2003,OW,Diseases to be monitored,Enzootic abortion of ewes,Sheep,1
2003,GR,Diseases to be monitored,Malignant catarrhal fever,Cattle,3
2003,NW,Diseases to be monitored,Neosporosis,Cattle,1
2003,SG,Diseases to be controlled,Paratuberculosis,Cattle,6
2003,GL,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,1
2003,BE,Diseases to be controlled,Actinobacillosis of pigs,Pig,1
2003,AR,Diseases to be monitored,Listeriosis,Cattle,1
2003,BE,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,1
2003,ZH,Diseases to be monitored,Maedi-Visna,Sheep,3
2003,ZG,Diseases to be monitored,Maedi-Visna,Sheep,1
2003,ZH,Diseases to be monitored,Q fever (Coxiellosis),Cattle,2
2003,LU,Diseases to be monitored,Echinococcosis,Pig,1
2003,SO,Diseases to be controlled,American foulbrood of bees,Bees,8
2003,GE,Diseases to be controlled,Caprine arthritis encephalitis,Goat,1
2003,OW,Diseases to be controlled,American foulbrood of bees,Bees,2
2003,GR,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,2
2003,JU,Diseases to be controlled,Paratuberculosis,Cattle,1
2003,TI,Eradicable diseases,Bovine viral diarrhea / Mucosal disease,Cattle,1
2003,VD,Diseases to be monitored,Cryptosporidiosis,Cattle,14
2003,AG,Diseases to be monitored,Echinococcosis,Other pet,1
2003,VD,Diseases to be monitored,Enzootic abortion of ewes,Sheep,3
2003,TG,Diseases to be controlled,Salmonellosis,Cattle,5
2003,BL,Diseases to be controlled,Enzootic pneumonia of pigs,Pig,5
2003,ZH,Diseases to be controlled,Salmonellosis,Sheep,1
2003,AG,Diseases to be controlled,Salmonellosis,Cattle,5
2003,ZH,Diseases to be monitored,Listeriosis,Cattle,2
2003,FR,Diseases to be monitored,Listeriosis,Other wild bird,1
2003,LU,Diseases to be controlled,Paratuberculosis,Cattle,1
2003,BL,Diseases to be monitored,Jaagsiekte (Pulmonary adenomatosis),Sheep,1
2003,FR,Diseases to be monitored,Listeriosis,Goat,1
2003,TI,Diseases to be monitored,Listeriosis,Sheep,5
2003,ZH,Diseases to be controlled,Salmonellosis,Other wild bird,2
2003,ZH,Diseases to be monitored,Neosporosis,Cattle,2
2003,ZH,Diseases to be controlled,American foulbrood of bees,Bees,1
2003,VS,Diseases to be controlled,Paratuberculosis,Goat,1
2003,BL,Diseases to be monitored,Neosporosis,Cattle,2
2003,BL,Diseases to be monitored,Listeriosis,Goat,1
2003,LU,Diseases to be controlled,Sheep scab,Sheep,1
2003,ZH,Eradicable diseases,Bovine spongiform encephalopathy,Cattle,1
2003,VD,Diseases to be controlled,Salmonellosis,Cattle,1
2003,ZH,Diseases to be controlled,Salmonellosis,Hedgehog,1
