id|type|date|page_count|link|info|meldung_id|publikation_id|erf_date|erf_user|mut_date|mut_user|version|Dates_erf_date|Dates_mut_date
652|20|||DOI: 10.1016/j.anaerobe.2022.102514||401|271|2023-03-30T14:58:54|606|2023-03-30T14:58:54|606|0|2023-03-30|2023-03-30
653|10|02.06.2023|10|https://www.sciencedirect.com/science/article/abs/pii/S0168160523000983||406|11|2023-03-31T07:29:54|84|2023-03-31T07:29:54|84|0|2023-03-31|2023-03-31
654|10|16.04.2023|10|https://www.sciencedirect.com/science/article/abs/pii/S0168160523000612||407|11|2023-03-31T07:42:34|84|2023-03-31T07:42:34|84|0|2023-03-31|2023-03-31
655|10|31.03.2023|2|https://promedmail.org/||408|169|2023-03-31T08:28:55|84|2023-03-31T08:28:55|84|0|2023-03-31|2023-03-31
656|10|30.03.2023|3|https://www.frc.ch/bubble-tea-trop-de-substances-indesirables/||409|247|2023-03-31T11:12:57|932|2023-03-31T11:12:57|932|0|2023-03-31|2023-03-31
657|30|||https://www.20min.ch/fr/story/bubble-tea-aux-melanges-douteux-et-additifs-scabreux-686767757762|20Minutes|409||2023-03-31T11:12:57|932|2023-03-31T11:12:57|932|0|2023-03-31|2023-03-31
658|10|22.03.2023|14|https://doi.org/10.3390/foods12061346||410|22|2023-03-31T13:36:00|932|2023-03-31T13:36:00|932|0|2023-03-31|2023-03-31
659|10|30.03.2023|2|https://affidiajournal.com/en/uk-mass-food-fraud-under-investigation||411|55|2023-03-31T13:59:38|932|2023-03-31T13:59:38|932|0|2023-03-31|2023-03-31
660|20|||https://www.fwi.co.uk/news/exclusive-mass-food-fraud-and-safety-scandal-engulfs-sector||411|78|2023-03-31T13:59:38|932|2023-03-31T13:59:38|932|0|2023-03-31|2023-03-31
661|10|31.03.2023|2|https://www.foodnavigator.com/Article/2023/03/31/eat-lancet-diet-increased-intake-of-animal-source-foods-recommended-by-researchers-to-fill-micronutrient-gap||412|67|2023-04-03T08:40:25|84|2023-04-03T08:40:25|84|0|2023-04-03|2023-04-03
662|20|||https://www.thelancet.com/journals/lanplh/article/PIIS2542-5196(23)00006-2/fulltext||412|274|2023-04-03T08:40:25|84|2023-04-03T08:40:25|84|0|2023-04-03|2023-04-03
663|10|17.01.2023|1|https://www.theguardian.com/world/2023/jan/17/dragons-breath-tiktok-trend-children-hurt-indoneseia-eating-liquid-nitrogen-dragon-snack-chiki-ngebul||413|178|2023-04-03T11:16:16|966|2023-04-03T11:16:16|966|0|2023-04-03|2023-04-03
664|10|05.10.2022|11|https://www.sciencedirect.com/science/article/pii/S0048969722063276||414|96|2023-04-04T06:48:04|971|2023-04-04T06:48:04|971|0|2023-04-04|2023-04-04
665|20|||https://www.sciencedirect.com/science/article/pii/S0048969722063276||414|96|2023-04-04T06:59:25|971|2023-04-04T06:59:25|971|0|2023-04-04|2023-04-04
666|10|31.03.2023|1|https://anti-fraud.ec.europa.eu/media-corner/news/11-tonnes-pesticides-seized-thanks-olaf-and-bulgarian-authorities-2023-03-31_en||415|275|2023-04-04T07:34:35|84|2023-04-04T07:34:35|84|0|2023-04-04|2023-04-04
667|10|03.04.2023|1|https://www.lemonde.fr/planete/article/2023/04/03/pollution-aux-pfas-au-sud-de-lyon-presence-confirmee-dans-les-ufs-extension-du-perimetre-d-interdiction-de-consommation_6168087_3244.html||416|226|2023-04-04T08:09:31|84|2023-04-04T08:09:31|84|0|2023-04-04|2023-04-04
668|10|30.03.2023|2|https://www.60millions-mag.com/2023/03/30/votre-confiture-vous-la-preferez-avec-ou-sans-pesticides-21300||417|276|2023-04-04T12:57:06|932|2023-04-04T12:57:06|932|0|2023-04-04|2023-04-04
669|10|31.03.2023|1|https://affidiajournal.com/en/bulgaria-seizure-of-tons-of-pesticides||418|55|2023-04-05T08:42:26|932|2023-04-05T08:42:26|932|0|2023-04-05|2023-04-05
670|20|||https://anti-fraud.ec.europa.eu/media-corner/news/11-tonnes-pesticides-seized-thanks-olaf-and-bulgarian-authorities-2023-03-31_en||418|275|2023-04-05T08:42:26|932|2023-04-05T08:42:26|932|0|2023-04-05|2023-04-05
671|10|04.04.2023|1|https://affidiajournal.com/en/new-gene-editing-techniques-risks-of-unintended-changes-could-be-overlooked||419|55|2023-04-05T09:02:52|932|2023-04-05T09:02:52|932|0|2023-04-05|2023-04-05
672|20|||https://www.testbiotech.org/en/news/new-ge-risks-unintended-genetic-changes-are-overlooked||419|277|2023-04-05T09:02:52|932|2023-04-05T09:02:52|932|0|2023-04-05|2023-04-05
673|10|04.04.2023|2|https://www.food-safety.com/articles/8475-consumer-reports-top-10-riskiest-foods-based-on-recalls-foodborne-illness-outbreaks||420|10|2023-04-05T11:13:07|932|2023-04-05T11:13:07|932|0|2023-04-05|2023-04-05
674|20|||https://www.consumerreports.org/health/food-recalls/risky-recalled-foods-you-should-know-about-a4109713872/||420|114|2023-04-05T11:13:07|932|2023-04-05T11:13:07|932|0|2023-04-05|2023-04-05
675|10|05.04.2023|1|https://www.food-safety.com/articles/8478-fao-who-publish-first-global-report-on-cell-based-food-safety||421|10|2023-04-06T07:28:40|84|2023-04-06T07:28:40|84|0|2023-04-06|2023-04-06
676|20|||https://www.fao.org/3/cc4855en/cc4855en.pdf||421|106|2023-04-06T07:28:40|84|2023-04-06T07:28:40|84|0|2023-04-06|2023-04-06
677|10|10.04.2023|1|https://www.food-safety.com/articles/8496-most-major-food-allergen-recalls-caused-by-preventable-labeling-errors-study-finds||422|10|2023-04-11T06:23:18|84|2023-04-11T06:23:18|84|0|2023-04-11|2023-04-11
678|20|||https://www.sciencedirect.com/science/article/pii/S0362028X23067418?via%3Dihub||422|100|2023-04-11T06:23:18|84|2023-04-11T06:23:18|84|0|2023-04-11|2023-04-11
679|10|09.04.2023|1|https://www.forschung-und-wissen.de/nachrichten/medizin/lithium-im-trinkwasser-beguenstigt-autismus-bei-kindern-13377251||423|282|2023-04-11T07:44:22|323|2023-04-14T14:28:32|932|1|2023-04-11|2023-04-14
680|20|||https://doi.org/10.1001/jamapediatrics.2023.0346||423|222|2023-04-11T07:44:22|323|2023-04-14T14:28:32|932|1|2023-04-11|2023-04-14
683|10|06.04.2023|6|https://doi.org/10.2807/1560-7917.ES.2023.28.14.2200272||424|68|2023-04-11T08:16:17|932|2023-04-11T08:16:17|932|0|2023-04-11|2023-04-11
684|10|06.04.2023|3|https://www.eurekalert.org/news-releases/985303||425|19|2023-04-11T08:29:07|932|2023-04-11T08:29:07|932|0|2023-04-11|2023-04-11
685|20|||https://doi.org/10.1093/jambio/lxad006||425|278|2023-04-11T08:29:07|932|2023-04-11T08:29:07|932|0|2023-04-11|2023-04-11
686|10|06.04.2023|3|https://www.anses.fr/fr/content/polluants-emergents-dans-leau-potable-le-point-sur-les-principaux-resultats-de-la-derniere-2||426|116|2023-04-11T09:26:00|932|2023-04-11T09:26:00|932|0|2023-04-11|2023-04-11
687|20|||https://www.anses.fr/fr/system/files/LABORATOIRE2022AST0255Ra.pdf||426|116|2023-04-11T09:26:00|932|2023-04-11T09:26:00|932|0|2023-04-11|2023-04-11
688|10|06.2023|10|https://www.sciencedirect.com/science/article/abs/pii/S0740002023000254||427|202|2023-04-12T08:00:17|84|2023-04-12T08:00:17|84|0|2023-04-12|2023-04-12
689|10|05.04.2023|4|https://www.oekotest.de/essen-trinken/Voller-Pestizide-Einige-Weinblaetter-haetten-so-nicht-verkauft-werden-duerfen_13631_1.html||428|228|2023-04-12T08:32:14|84|2023-04-12T08:32:14|84|0|2023-04-12|2023-04-12
690|10|11.04.2023|2|https://www.foodnavigator.com/Article/2023/04/11/low-density-polyethylene-film-uses-antimicrobial-solution-to-extend-shelf-life-of-strawberries?utm_source=newsletter_daily&utm_medium=email&utm_campaign=11-Apr-2023&cid=DM1068893&bid=86723730||429|67|2023-04-12T08:49:46|84|2023-04-12T08:49:46|84|0|2023-04-12|2023-04-12
691|20|||https://ift.onlinelibrary.wiley.com/doi/abs/10.1111/1750-3841.16551||429|279|2023-04-12T08:49:46|84|2023-04-12T08:49:46|84|0|2023-04-12|2023-04-12
692|10|15.03.2023|10|https://pubs.acs.org/doi/pdf/10.1021/acs.est.2c09390||430|64|2023-04-12T09:03:23|84|2023-04-12T09:03:23|84|0|2023-04-12|2023-04-12
693|10|12.04.2023|1|https://www.cidrap.umn.edu/chronic-wasting-disease/cwd-detected-deer-facilities-2-more-texas-counties||431|203|2023-04-13T07:19:56|84|2023-04-13T07:19:56|84|0|2023-04-13|2023-04-13
694|20|||https://www.tahc.texas.gov/news/2023/2023-04-11_CWD_FrioHamilton.pdf||431|280|2023-04-13T07:19:56|84|2023-04-13T07:19:56|84|0|2023-04-13|2023-04-13
695|10|11.04.2023|3|https://www.who.int/emergencies/disease-outbreak-news/item/2023-DON456||432|257|2023-04-13T07:37:57|84|2023-04-13T07:37:57|84|0|2023-04-13|2023-04-13
696|10|21.03.2023|10|https://www.sciencedirect.com/science/article/abs/pii/S074937972300137X?dgcid=coauthor||433|137|2023-04-14T06:49:08|84|2023-04-14T06:49:08|84|0|2023-04-14|2023-04-14
697|10|08.2023|10|https://www.sciencedirect.com/science/article/abs/pii/S0740002023000643||434|202|2023-04-14T07:19:40|84|2023-04-14T07:19:40|84|0|2023-04-14|2023-04-14
698|10|13.04.2023|5|https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2023.28.15.2200572||435|68|2023-04-14T08:00:52|932|2023-04-14T08:00:52|932|0|2023-04-14|2023-04-14
699|10|03.03.2023|1|https://affidiajournal.com/en/german-test-finds-alternariol-in-ketchup-well-above-eu-guideline-value?utm_campaign=Oktopost-sglobal23_EA_Food&utm_content=Oktopost-LinkedIn&utm_medium=social&utm_source=LinkedIn||436|55|2023-04-17T07:01:40|84|2023-04-17T07:01:40|84|0|2023-04-17|2023-04-17
700|20|||https://www.oekotest.de/essen-trinken/Tomatenketchup-Warum-Heinz-Ketchup-der-grosse-Testverlierer-ist_13517_1.html||436|228|2023-04-17T07:01:40|84|2023-04-17T07:01:40|84|0|2023-04-17|2023-04-17
701|10|14.04.2023|3|https://www.foodnavigator.com/Article/2023/04/14/Addressing-sugar-addiction-What-the-industry-can-do||437|67|2023-04-17T07:10:32|84|2023-04-17T07:10:32|84|0|2023-04-17|2023-04-17
702|20|||https://www.bmj.com/content/381/bmj-2022-071609||437|66|2023-04-17T07:10:32|84|2023-04-17T07:10:32|84|0|2023-04-17|2023-04-17
703|10|14.04.2023|2|https://www.eurekalert.org/news-releases/985913||438|19|2023-04-17T09:18:41|932|2023-04-17T09:18:41|932|0|2023-04-17|2023-04-17
704|10|15.04.2023|3|https://www.eurekalert.org/news-releases/985912||439|19|2023-04-17T10:14:22|932|2023-04-17T10:14:22|932|0|2023-04-17|2023-04-17
705|20|||https://doi.org/10.1016/j.foodcont.2020.107713||439|102|2023-04-17T10:14:22|932|2023-04-17T10:14:22|932|0|2023-04-17|2023-04-17
706|10|17.04.2023|2|https://www.scmp.com/news/hong-kong/health-environment/article/3217284/hong-kong-consumer-watchdog-warns-heavy-metals-and-pesticides-dried-goji-berries-2-samples-exceed?module=perpetual_scroll_0&pgtype=article&campaign=3217284||440|283|2023-04-18T07:19:42|84|2023-04-18T07:19:42|84|0|2023-04-18|2023-04-18
707|10|18.04.2023|2|https://www.food-safety.com/articles/8522-fao-food-safety-of-gene-editing-not-much-different-than-traditional-breeding-techniques||441|10|2023-04-19T07:31:04|84|2023-04-19T07:31:04|84|0|2023-04-19|2023-04-19
708|20|||https://www.fao.org/3/cc5136en/cc5136en.pdf||441|106|2023-04-19T07:31:04|84|2023-04-19T07:31:04|84|0|2023-04-19|2023-04-19
709|10|18.04.2023|1|https://www.foodsafetynews.com/2023/04/thousands-of-yersinia-cases-potentially-missed-in-england-annually/||442|18|2023-04-19T08:45:49|84|2023-04-19T08:45:49|84|0|2023-04-19|2023-04-19
710|20|||https://www.eurosurveillance.org/content/10.2807/1560-7917.ES.2023.28.14.2200516||442|68|2023-04-19T08:45:49|84|2023-04-19T08:45:49|84|0|2023-04-19|2023-04-19
711|10|19.04.2023|2|https://affidiajournal.com/en/italy-some-regions-ask-to-use-chlorpyrifos-a-pesticide-banned-in-the-eu||443|55|2023-04-20T07:40:08|932|2023-04-20T07:40:08|932|0|2023-04-20|2023-04-20
712|20|||https://corrieredelveneto.corriere.it/notizie/venezia-mestre/cronaca/23_aprile_10/no-al-super-pesticida-nelle-vigne-il-prosecco-contrario-alla-deroga-678d2c3e-d626-11ed-9d9b-37234f18feec.shtml||443|284|2023-04-20T07:40:08|932|2023-04-20T07:40:08|932|0|2023-04-20|2023-04-20
713|10|19.04.2023|2|https://affidiajournal.com/en/dietary-exposure-to-bisphenol-a-is-a-health-concern-efsa-says||444|55|2023-04-20T09:00:27|932|2023-04-20T09:00:27|932|0|2023-04-20|2023-04-20
714|20|||https://www.efsa.europa.eu/en/efsajournal/pub/6857#||444|105|2023-04-20T09:00:27|932|2023-05-24T14:23:55|932|1|2023-04-20|2023-05-24
715|10|11.11.2021|10|https://doi.org/10.1053/j.gastro.2021.11.006||445|99|2023-04-20T13:23:44|932|2023-04-20T13:23:44|932|0|2023-04-20|2023-04-20
716|10|20.04.2023|2|https://www.food-safety.com/articles/8530-6-of-10-dutch-businesses-not-providing-adequate-allergen-information-for-non-prepacked-foods||446|18|2023-04-21T10:31:41|932|2023-04-21T10:31:41|932|0|2023-04-21|2023-04-21
717|20|||https://www.nvwa.nl/onderwerpen/allergenen/inspectieresultaten-niet-voorverpakte-levensmiddelen/inspectieresultaten-2022||446|285|2023-04-21T10:31:41|932|2023-04-21T10:31:41|932|0|2023-04-21|2023-04-21
718|10|17.04.2023|2|https://www.efsa.europa.eu/en/supporting/pub/en-7988||447|105|2023-04-21T14:12:21|932|2023-04-21T14:12:21|932|0|2023-04-21|2023-04-21
719|10|21.04.2023|3|https://www.medicalnewstoday.com/articles/red-meat-refined-carbs-diet-type-2-diabetes-cases||448|60|2023-04-24T08:39:24|932|2023-04-24T08:39:24|932|0|2023-04-24|2023-04-24
720|20|||https://doi.org/10.1038/s41591-023-02278-8||448|138|2023-04-24T08:39:24|932|2023-04-24T08:39:24|932|0|2023-04-24|2023-04-24
721|10|21.04.2023|2|https://www.food-safety.com/articles/8533-cps-funded-study-provides-insight-into-listeria-contamination-in-produce-processing-plants||449|10|2023-04-24T08:48:14|84|2023-04-24T08:48:14|84|0|2023-04-24|2023-04-24
722|20|||https://www.centerforproducesafety.org/researchproject/456/awards/Identification_of_quantitative_and_qualitative_patterns_of_environmental_contamination_by_Listeria_spp_and_L_monocytogenes_in_fresh_produce_processing_facilities_and_evaluation_of_practical||449|286|2023-04-24T08:48:14|84|2023-04-24T08:48:14|84|0|2023-04-24|2023-04-24
723|10|22.04.2023|2|https://www.umbriajournal.com/cronaca/la-truffa-dei-finti-gamberetti-multata-una-impresa-della-provincia-di-perugia-508312/||450|287|2023-04-24T09:09:49|84|2023-04-24T09:09:49|84|0|2023-04-24|2023-04-24
724|10|21.04.2023|2|https://www.newfoodmagazine.com/news/191525/scientists-create-worlds-first-totally-edible-battery/||451|133|2023-04-24T09:27:37|932|2023-04-24T09:27:37|932|0|2023-04-24|2023-04-24
725|20|||https://doi.org/10.1002/adma.202211400||451|288|2023-04-24T09:27:37|932|2023-04-24T09:27:37|932|0|2023-04-24|2023-04-24
726|10|17.04.2023|2|https://www.news-medical.net/news/20230417/Study-finds-sugary-beverages-increase-dementia-risk-while-natural-juices-may-help-prevent-it.aspx||452|126|2023-04-24T10:56:16|932|2023-04-24T10:56:16|932|0|2023-04-24|2023-04-24
727|20|||https://doi.org/10.1016/j.ajcnut.2023.01.015||452|289|2023-04-24T10:56:16|932|2023-04-24T10:56:16|932|0|2023-04-24|2023-04-24
728|10|31.03.2023|2|https://www.newscientist.com/article/2366304-ingesting-microplastics-may-increase-fat-absorption-by-145-per-cent/||453|47|2023-04-24T11:19:41|932|2023-04-24T11:19:41|932|0|2023-04-24|2023-04-24
729|20|||https://pubs.acs.org/doi/abs/10.1021/acs.est.2c03195||453|64|2023-04-24T11:19:41|932|2023-04-24T11:19:41|932|0|2023-04-24|2023-04-24
730|10|21.04.2023|2|https://affidiajournal.com/en/antimicrobial-resistance-in-europe-new-surveillance-report-published||454|55|2023-04-25T07:49:04|932|2023-04-25T07:49:04|932|0|2023-04-25|2023-04-25
731|20|||https://www.ecdc.europa.eu/en/publications-data/antimicrobial-resistance-surveillance-europe-2023||454|104|2023-04-25T07:49:04|932|2023-04-25T07:49:04|932|0|2023-04-25|2023-04-25
732|10|06.2023|10|https://www.sciencedirect.com/science/article/abs/pii/S0304401723000511?via%3Dihub||455|290|2023-04-25T07:55:26|84|2023-04-25T07:55:26|84|0|2023-04-25|2023-04-25
733|10|05.2023|3|https://wwwnc.cdc.gov/eid/article/29/5/22-1338_article||456|34|2023-04-25T08:20:40|84|2023-04-25T08:20:40|84|0|2023-04-25|2023-04-25
734|10|24.04.2023|4|https://www.infosperber.ch/umwelt/schadstoffe/pfas-ewige-chemikalien-koennen-frauen-unfruchtbar-machen/#:~:text=Bei%20Frauen%20mit%20PFAS%2DBelastungen,Lebendgeburt%20war%20bei%20ihnen%20kleiner.||457|110|2023-04-25T09:19:52|932|2023-05-24T14:29:29|932|1|2023-04-25|2023-05-24
735|20|||https://doi.org/10.1016/j.scitotenv.2023.162267||457|96|2023-04-25T09:19:52|932|2023-04-25T09:19:52|932|0|2023-04-25|2023-04-25
736|10|24.03.2023|4|https://edition.cnn.com/2023/04/24/health/fried-food-anxiety-depression-risk-wellness/index.html||458|291|2023-04-26T08:37:23|84|2023-04-26T08:37:23|84|0|2023-04-26|2023-04-26
737|20|||https://doi.org/10.1073/pnas.2221097120||458|161|2023-04-26T13:56:27|932|2023-05-01T13:41:55|932|1|2023-04-26|2023-05-01
738|10|27.04.2023|3|https://www.foodsafetynews.com/2023/04/spring-onions-suspected-in-fatal-danish-e-coli-outbreak/||459|18|2023-04-27T07:56:43|932|2023-04-27T07:56:43|932|0|2023-04-27|2023-04-27
739|20|||https://www.rhone.gouv.fr/Actualites/Presence-de-substances-perfluorees-au-sud-de-Lyon||416|292|2023-04-27T11:07:04|932|2023-04-27T11:07:04|932|0|2023-04-27|2023-04-27
740|10|26.04.2023|1|https://www.food-safety.com/articles/8544-eu-report-for-2021-shows-pesticide-residues-in-foods-are-mostly-low-stable||460|10|2023-04-27T11:36:59|84|2023-04-27T11:36:59|84|0|2023-04-27|2023-04-27
741|20|||https://www.efsa.europa.eu/en/efsajournal/pub/7939||460|105|2023-04-27T11:36:59|84|2023-04-27T11:36:59|84|0|2023-04-27|2023-04-27
742|10|27.04.2023|1|http://www.fnbnews.com/Top-News/fssai-notice-on-action-against-use-of-artificial-fruit-ripening-agents-72168||461|294|2023-04-27T11:51:01|84|2023-04-27T11:51:01|84|0|2023-04-27|2023-04-27
743|20|||https://www.fssai.gov.in/upload/press_release/2023/03/640eb634762f0Press%20Release-%20Fruits%20English.pdf||461|293|2023-04-27T11:51:01|84|2023-04-27T11:51:01|84|0|2023-04-27|2023-04-27
744|10|25.04.2023|2|https://www.kantonschemiker.ch/mm/MM_Lebensmittel_mit_gesch%C3%BCtzten_Bezeichnungen_kontrolliert_de_20230425.pdf||462|295|2023-04-27T12:14:27|84|2023-04-27T12:14:27|84|0|2023-04-27|2023-04-27
745|10|27.04.2023|2|https://www.eurekalert.org/news-releases/987590||463|19|2023-04-28T07:50:25|932|2023-04-28T07:50:25|932|0|2023-04-28|2023-04-28
746|20|||https://doi.org/10.1016/j.scitotenv.2022.161264||463|96|2023-04-28T07:50:25|932|2023-04-28T07:50:25|932|0|2023-04-28|2023-04-28
747|10|27.04.2023|6|https://www.eurekalert.org/news-releases/987029||464|19|2023-04-28T08:02:35|932|2023-04-28T08:02:35|932|0|2023-04-28|2023-04-28
748|20|||https://doi.org/10.1161/CIR.0000000000001146||464|296|2023-04-28T08:02:35|932|2023-04-28T08:02:35|932|0|2023-04-28|2023-04-28
749|10|27.04.2023|2|https://www.food-safety.com/articles/8549-fda-report-on-salmonella-outbreak-linked-to-cantaloupes-highlights-recommendations-for-melon-industry||465|10|2023-04-28T08:25:00|84|2023-04-28T08:25:00|84|0|2023-04-28|2023-04-28
750|20|||https://www.fda.gov/media/167350/download||465|16|2023-04-28T08:25:00|84|2023-04-28T08:25:00|84|0|2023-04-28|2023-04-28
751|10|27.04.2023|4|https://affidiajournal.com/en/eu-food-sector-asks-for-new-approach-methodologies-in-food-safety-risk-assessment||466|55|2023-04-28T08:31:35|932|2023-04-28T08:31:35|932|0|2023-04-28|2023-04-28
752|20|||https://www.fooddrinkeurope.eu/wp-content/uploads/2023/04/FoodDrinkEurope-position-Integration-of-New-Approach-Methodologies.pdf||466|297|2023-04-28T08:31:35|932|2023-04-28T08:31:35|932|0|2023-04-28|2023-04-28
753|10|27.04.2023|2|https://www.msn.com/en-us/health/medical/melatonin-levels-in-some-gummies-don-t-match-label-study-finds/ar-AA1aqbvW?ocid=hplocalnews||467|298|2023-04-28T08:46:57|84|2023-04-28T08:46:57|84|0|2023-04-28|2023-04-28
754|20|||https://jamanetwork.com/journals/jama/fullarticle/2804077?guestAccessKey=f66dce36-77ca-4bdc-a6bc-4978d8a66ed2&utm_source=For_The_Media&utm_medium=referral&utm_campaign=ftm_links&utm_content=tfl&utm_term=042523||467|299|2023-04-28T08:46:57|84|2023-04-28T08:46:57|84|0|2023-04-28|2023-04-28
755|10|19.04.2023|2|https://www.iledefrance.ars.sante.fr/polluants-organiques-persistants-lagence-recommande-titre-conservatoire-de-ne-pas-consommer-les||468|300|2023-04-28T14:17:13|932|2023-04-28T14:17:13|932|0|2023-04-28|2023-04-28
756|10|27.04.2023|3|https://affidiajournal.com/en/italy-a-third-of-food-purchased-online-does-not-have-nutritional-labels||469|55|2023-05-01T09:38:45|932|2023-05-01T09:38:45|932|0|2023-05-01|2023-05-01
757|20|||https://www.izsvenezie.it/alimenti-acquistati-online-etichetta-nutrizionale/||469|301|2023-05-01T09:38:45|932|2023-05-01T09:38:45|932|0|2023-05-01|2023-05-01
758|10|21.04.2023|12|https://doi.org/10.1016/j.foodres.2023.112857||470|266|2023-05-01T11:37:42|932|2023-05-01T11:37:42|932|0|2023-05-01|2023-05-01
759|10|20.04.2023|15|https://doi.org/10.1016/j.emcon.2023.100230||471|302|2023-05-01T12:53:10|932|2023-05-01T12:53:10|932|0|2023-05-01|2023-05-01
760|10|28.04.2023|6|https://doi.org/10.3390/nu15092169||472|163|2023-05-01T13:50:24|932|2023-05-01T13:50:24|932|0|2023-05-01|2023-05-01
761|10|29.04.2023|2|https://www.saldo.ch/artikel/artikeldetail/internetshopping-kann-die-gesundheit-gefaehrden||473|303|2023-05-03T10:13:21|932|2023-05-03T10:13:21|932|0|2023-05-03|2023-05-03
